1.0 + 0.0im
-0.9412351498072903 + 0.0im
0.8766482971105197 + 0.0im
-0.8765945654673117 + 0.0im
0.870514662699405 + 0.0im
-0.8056090240264567 + 0.0im
-0.7792617401923535 + 0.0im
0.7170475678611388 + 0.0im
-0.7114397458080328 + 0.0im
0.7074482265935401 + 0.0im
