1.0 + 0.0im
-0.9787066178288367 + 0.0im
0.95023958404126 + 0.0im
-0.94969698288912 + 0.0im
0.9496585630991143 + 0.0im
-0.9309305559388048 + 0.0im
-0.909102095455168 + 0.0im
0.8839649421919039 + 0.0im
-0.8755606643535861 + 0.0im
0.874783500440156 + 0.0im
0.8557705706295488 + 0.0im
-0.8523653990971419 + 0.0im
0.8521707781914776 + 0.0im
0.8431020868001138 + 0.0im
-0.8346053115923038 + 0.0im
-0.8078737122281083 + 0.0im
